order_id,customer_id,price,quantity,order_date,region,product
43301,1466,23.4,5,2022-04-07,north,Doohickey
43302,4728,406.09,5,2022-07-11, west ,Doohickey
43303,4593,143.39,9,2022-08-17,  WEST,Doohickey
43304,2248,365.82,8,2022-10-12, west ,Doohickey
43305,3700,75.25,3,2022-01-02,EAST,Doohickey
43306,2498,207.42,2,2022-09-08,,Doohickey
43307,1617,62.65,9,2022-12-11,South,Gadget
43308,3827,6.23,5,2022-12-18,north,Doohickey
43309,4777,308.52,5,2022-01-02,EAST,Gadget
43310,1457,243.09,7,2022-01-13, west ,Widget
43311,3687,211.23,7,2022-10-04,EAST,Doohickey
43312,2236,43.94,1,2022-07-01,EAST,Widget
43313,3710,296.16,7,2022-10-16,South,Doohickey
43314,1960,391.1,7,2022-08-18,EAST,Widget
43315,2504,38.29,7,2022-11-24,,Widget
43316,4967,209.66,3,2022-04-19,EAST,Gadget
43317,1179,159.22,1,2022-04-13, west ,Doohickey
43318,4900,446.48,4,2022-11-01,EAST,Doohickey
43319,3585,135.01,7,2022-05-12,,Widget
43320,3574,472.42,9,2022-11-10, west ,Gadget
43321,3069,415.06,8,2022-04-09,South,Doohickey
43322,2368,54.58,3,2022-08-04,South,Doohickey
43323,3624,242.92,2,2022-08-20,South,Gadget
43324,1762,326.26,9,2022-10-17,South,Doohickey
43325,1921,298.57,7,2022-11-03,  WEST,Doohickey
43326,4092,341.22,6,2022-07-15, west ,Widget
43327,1744,216.02,2,2022-09-12, west ,Widget
43328,2431,452.85,5,2022-10-20,EAST,Doohickey
43329,2510,138.83,7,2022-11-06,EAST,Widget
43330,4599,,3,2022-01-20,north,Gadget
43331,2439,489.1,1,2022-02-25,north,Doohickey
43332,2295,327.72,4,2022-05-27,South,Gadget
43333,4276,331.3,3,2022-12-05,South,Doohickey
43334,4369,409.68,7,2022-10-03,South,Gadget
43335,3719,213.61,6,2022-12-09,EAST,Doohickey
43336,4624,196.19,5,2022-05-24,north,Gadget
43337,4179,474.83,7,2022-05-11,,Gadget
43338,1636,196.46,7,2022-08-11,,Gadget
43339,2023,43.85,6,2022-12-27,,Widget
43340,1151,157.38,6,2022-10-31,north,Gadget
43341,1012,437.4,3,2022-04-30,South,Doohickey
43342,1714,52.01,8,2022-02-10,north,Gadget
43343,4150,359.77,8,2022-01-21,  WEST,Widget
43344,3953,136.87,8,2022-10-09,EAST,Doohickey
43345,4625,374.16,6,2022-10-14,EAST,Gadget
43346,4240,259.7,7,2022-11-16,north,Widget
43347,1248,320.1,3,2022-03-11,north,Gadget
43348,2144,125.38,7,2022-06-09,South,Widget
43349,1386,88.22,3,2022-06-03,South,Widget
43350,1438,36.34,3,2022-09-05,north,Doohickey
43351,4343,413.66,4,2022-03-31,South,Doohickey
43352,3347,356.69,2,2022-06-22,South,Widget
43353,1720,150.21,7,2022-12-25,South,Doohickey
43354,1472,419.27,5,2022-08-11,EAST,Widget
43355,4229,417.68,8,2022-12-03,  WEST,Widget
43356,2006,73.19,4,2022-02-15,  WEST,Doohickey
43357,1632,358.28,6,2022-04-30,,Gadget
43358,4298,149.68,1,2022-10-19,EAST,Gadget
43359,3468,236.26,3,2022-10-16,South,Widget
43360,4003,217.92,2,2022-02-26, west ,Gadget
43361,4020,302.09,4,2022-10-15,north,Widget
43362,1023,176.83,9,2022-06-02, west ,Gadget
43363,4813,41.26,9,2022-05-30,,Gadget
43364,1537,337.96,1,2022-06-03,EAST,Doohickey
43365,4641,480.48,9,2022-09-25,South,Gadget
43366,3824,335.59,3,2022-12-06,South,Widget
43367,3685,272.1,7,2022-10-23,,Gadget
43368,2980,85.99,6,2022-04-30,EAST,Widget
43369,2810,314.46,8,2022-10-17, west ,Gadget
43370,1539,307.49,7,2022-07-11, west ,Doohickey
43371,3950,311.28,4,2022-12-11,,Widget
43372,4884,446.69,1,2022-02-05,north,Gadget
43373,4199,359.58,1,2022-02-06,South,Gadget
43374,4165,392.78,7,2022-06-05,EAST,Gadget
43375,2726,160.1,6,2022-09-18,EAST,Widget
43376,1420,138.84,6,2022-04-10,South,Gadget
43377,4343,107.36,9,2022-07-11,South,Widget
43378,1483,390.29,4,2022-10-20, west ,Gadget
43379,2028,350.8,2,2022-05-22,,Gadget
43380,3204,174.34,2,2022-08-30,South,Doohickey
43381,1051,74.85,9,2022-05-11,South,Widget
43382,1242,424.1,7,2022-01-13,South,Widget
43383,2686,195.22,9,2022-11-16,,Doohickey
43384,3821,98.93,2,2022-09-16,north,Gadget
43385,3467,76.48,9,2022-01-28,South,Widget
43386,2840,460.24,6,2022-05-11,South,Doohickey
43387,1424,69.43,4,2022-06-21,north,Gadget
43388,3127,183.04,2,2022-01-04,north,Gadget
43389,1694,317.93,9,2022-03-17, west ,Widget
43390,1353,207.0,8,2022-09-13,,Gadget
43391,4690,241.34,6,2022-09-01,north,Widget
43392,2689,402.3,7,2022-03-16,South,Doohickey
43393,1292,499.62,7,2022-05-16,north,Doohickey
43394,1716,236.27,9,2022-12-31,EAST,Widget
43395,4187,192.52,2,2022-08-23,north,Gadget
43396,1528,206.35,2,2022-12-17,  WEST,Gadget
43397,1479,187.71,2,2022-12-18, west ,Gadget
43398,4359,239.52,4,2022-12-01,north,Widget
43399,4739,169.89,3,2022-04-03,South,Gadget
43400,1476,234.0,1,2022-07-29,north,Doohickey
43401,1024,473.0,9,2022-10-13,north,Doohickey
43402,3478,146.68,1,2022-04-24,South,Widget
43403,4349,327.68,1,2022-03-16,EAST,Doohickey
43404,3364,246.03,2,2022-01-17,EAST,Doohickey
43405,1637,367.54,6,2022-08-03,north,Gadget
43406,4883,238.78,6,2022-11-18,  WEST,Widget
43407,3405,84.47,1,2022-03-06,  WEST,Doohickey
43408,2299,436.85,3,2022-05-08,South,Widget
43409,4948,339.5,9,2022-03-24,north,Doohickey
43410,1689,265.31,4,2022-03-12,north,Gadget
43411,1343,416.39,5,2022-05-17,,Doohickey
43412,2454,488.21,3,2022-04-15,north,Doohickey
43413,3606,207.65,9,2022-08-19,  WEST,Doohickey
43414,1711,179.77,6,2022-07-30,South,Gadget
43415,3610,378.03,5,2022-06-04,South,Widget
43416,1438,230.03,9,2022-01-14,EAST,Widget
43417,4533,47.46,4,2022-06-18,EAST,Gadget
43418,4878,180.44,4,2022-07-12,north,Doohickey
43419,4341,405.27,3,2022-10-30,,Doohickey
43420,4780,354.81,6,2022-08-20,South,Widget
43421,2454,432.11,8,2022-06-25,  WEST,Gadget
43422,4092,77.58,9,2022-07-28,EAST,Widget
43423,1142,125.74,8,2022-12-30,EAST,Gadget
43424,2783,111.29,9,2022-07-27,north,Widget
43425,1867,485.81,1,2022-12-02, west ,Gadget
43426,3400,88.62,7,2022-12-20,EAST,Gadget
43427,2488,300.98,5,2022-09-20,EAST,Widget
43428,4064,318.29,5,2022-06-18,South,Doohickey
43429,1467,311.35,3,2022-04-01,EAST,Doohickey
43430,4584,347.37,3,2022-03-26,South,Widget
43431,2487,244.54,2,2022-02-03,South,Gadget
43432,1876,46.43,2,2022-07-03,,Gadget
43433,4921,352.11,5,2022-01-31,South,Gadget
43434,2417,144.15,9,2022-04-09,South,Widget
43435,1918,42.56,5,2022-05-28, west ,Gadget
43436,2809,89.04,8,2022-10-02, west ,Widget
43437,2776,147.17,3,2022-08-26,,Widget
43438,2081,219.06,5,2022-05-20,EAST,Widget
43439,2149,431.36,2,2022-02-21,EAST,Gadget
43440,1840,270.57,5,2022-06-06,EAST,Doohickey
43441,3925,238.62,8,2022-02-15,north,Gadget
43442,4532,99.67,7,2022-03-12,north,Gadget
43443,3099,479.84,5,2022-12-31,north,Widget
43444,2011,454.72,4,2022-02-15,,Doohickey
43445,4806,408.96,6,2022-09-28,north,Gadget
43446,1813,164.96,7,2022-09-17,South,Doohickey
43447,4946,283.01,1,2022-02-18,north,Gadget
43448,3316,197.48,3,2022-12-26,EAST,Gadget
43449,3143,204.44,2,2022-09-11,north,Gadget
43450,1272,40.71,1,2022-06-08,EAST,Doohickey
43451,4394,74.32,7,2022-07-21,South,Gadget
43452,4644,480.78,2,2022-08-12,north,Doohickey
43453,4904,306.99,3,2022-09-29,EAST,Gadget
43454,2716,8.12,1,2022-06-13,EAST,Widget
43455,3180,405.55,6,2022-05-01,South,Widget
43456,3975,48.09,7,2022-12-26, west ,Doohickey
43457,3136,355.54,2,2022-10-29,north,Widget
43458,3732,312.32,4,2022-02-01,  WEST,Widget
43459,3871,36.16,5,2022-01-28,  WEST,Widget
43460,1004,267.81,4,2022-07-20,north,Doohickey
43461,1356,28.48,9,2022-08-27,South,Gadget
43462,2366,36.87,5,2022-11-03,EAST,Widget
43463,1203,30.33,4,2022-06-11,  WEST,Gadget
43464,4745,131.44,9,2022-03-23, west ,Widget
43465,2596,401.88,8,2022-12-11,,Gadget
43466,3518,184.42,9,2022-12-17,  WEST,Gadget
43467,3511,321.57,5,2022-08-25,,Gadget
43468,1496,66.8,9,2022-12-13,north,Doohickey
43469,1701,466.77,3,2022-09-26,EAST,Gadget
43470,1836,254.6,4,2022-02-19,,Widget
43471,1062,17.17,8,2022-09-10,South,Widget
43472,2579,271.02,4,2022-04-30,,Gadget
43473,1238,96.34,4,2022-11-26,South,Widget
43474,1539,101.93,1,2022-08-08,South,Gadget
43475,1197,302.19,4,2022-01-25,EAST,Gadget
43476,1780,117.06,2,2022-07-09,north,Gadget
43477,4754,110.92,1,2022-07-14,,Widget
43478,1029,272.78,6,2022-07-04,north,Widget
43479,3713,121.55,6,2022-05-04,north,Widget
43480,2232,59.7,4,2022-11-14,north,Gadget
43481,2086,207.09,4,2022-10-17,South,Gadget
43482,4912,30.74,6,2022-02-07,South,Gadget
43483,2080,453.13,3,2022-05-01,north,Gadget
43484,2855,228.51,4,2022-12-28,EAST,Doohickey
43485,4791,11.48,3,2022-06-28,  WEST,Widget
43486,4504,116.2,1,2022-02-24,north,Gadget
43487,4379,479.12,3,2022-02-07,EAST,Gadget
43488,2598,250.71,1,2022-02-11,,Gadget
43489,4831,182.65,2,2022-06-05,  WEST,Doohickey
43490,4537,160.98,9,2022-11-29,EAST,Gadget
43491,4724,211.4,4,2022-12-03,north,Gadget
43492,2628,109.82,8,2022-12-13, west ,Widget
43493,4178,375.82,1,2022-08-24,EAST,Doohickey
43494,4948,256.61,7,2022-10-15,EAST,Doohickey
43495,3647,376.96,9,2022-05-31,,Widget
43496,2017,130.92,5,2022-10-04,,Doohickey
43497,4372,5.72,1,2022-02-01,north,Gadget
43498,3667,483.28,9,2022-08-25,  WEST,Doohickey
43499,2069,258.47,8,2022-10-15,South,Doohickey
43500,3124,44.47,3,2022-01-20,EAST,Doohickey
43501,3776,56.36,1,2022-05-20,EAST,Gadget
43502,2192,220.17,1,2022-08-04,,Widget
43503,1813,349.16,6,2022-01-17,  WEST,Widget
43504,2152,201.34,3,2022-08-15,  WEST,Doohickey
43505,2736,410.98,1,2022-09-22,EAST,Doohickey
43506,3755,167.88,5,2022-03-28,north,Gadget
43507,2883,27.57,3,2022-07-23,north,Doohickey
43508,1267,9.1,1,2022-07-15, west ,Doohickey
43509,4671,430.42,9,2022-09-27,north,Gadget
43510,3812,492.31,6,2022-06-27,South,Gadget
43511,2773,70.74,3,2022-04-07, west ,Doohickey
43512,1584,35.71,2,2022-04-06,EAST,Gadget
43513,3466,457.63,5,2022-02-28,South,Gadget
43514,3917,54.87,4,2022-03-22,South,Doohickey
43515,2890,,1,2022-08-14,EAST,Doohickey
43516,2184,401.82,4,2022-02-05,South,Widget
43517,2081,499.0,6,2022-11-24,north,Doohickey
43518,1383,245.58,6,2022-08-31,,Gadget
43519,4956,109.33,1,2022-07-30,EAST,Widget
43520,3850,424.62,9,2022-06-06,,Widget
43521,3557,200.18,3,2022-08-26,north,Widget
43522,1429,139.96,5,2022-08-22,EAST,Doohickey
43523,4411,247.76,8,2022-01-29, west ,Doohickey
43524,3625,428.62,6,2022-09-11,EAST,Doohickey
43525,3987,120.34,7,2022-02-23,EAST,Gadget
43526,2049,214.8,2,2022-01-18,EAST,Widget
43527,2833,224.9,8,2022-08-05, west ,Gadget
43528,3636,417.22,9,2022-01-08, west ,Widget
43529,1797,339.62,2,2022-07-27,,Doohickey
43530,1371,391.34,2,2022-06-08,EAST,Widget
43531,3975,348.23,8,2022-02-26,,Doohickey
43532,2059,298.37,1,2022-06-19,South,Doohickey
43533,4602,70.54,8,2022-01-01,north,Doohickey
43534,2813,417.31,5,2022-06-05,EAST,Widget
43535,4904,305.6,5,2022-07-03, west ,Widget
43536,2848,352.08,3,2022-04-26,north,Widget
43537,2290,390.48,1,2022-08-01,South,Widget
43538,4865,159.29,3,2022-08-22,EAST,Doohickey
43539,4503,221.47,7,2022-01-16,EAST,Widget
43540,4090,272.94,4,2022-05-01,EAST,Doohickey
43541,4410,174.7,4,2022-10-17,EAST,Widget
43542,3187,132.98,6,2022-01-13,,Widget
43543,1066,389.53,1,2022-06-23,South,Gadget
43544,2014,378.1,6,2022-02-12, west ,Doohickey
43545,4895,416.74,9,2022-04-24,EAST,Doohickey
43546,2553,349.86,5,2022-05-10,,Widget
43547,2392,159.31,4,2022-05-25,South,Doohickey
43548,3308,166.87,2,2022-10-12,north,Doohickey
43549,4695,266.26,8,2022-05-02,EAST,Doohickey
43550,4991,418.62,1,2022-09-18,South,Doohickey
43551,4021,176.42,5,2022-01-04,,Doohickey
43552,3674,384.14,6,2022-10-13,  WEST,Gadget
43553,2701,156.32,4,2022-02-18,,Gadget
43554,1578,172.57,6,2022-10-05,north,Gadget
43555,4838,377.42,1,2022-08-17,EAST,Doohickey
43556,2605,340.89,4,2022-05-27,north,Widget
43557,4891,108.07,9,2022-05-20,EAST,Widget
43558,4069,414.38,5,2022-06-13,South,Doohickey
43559,2226,393.38,1,2022-12-09,South,Gadget
43560,3686,399.72,7,2022-08-13,  WEST,Gadget
43561,2958,237.82,8,2022-09-25,South,Gadget
43562,2978,167.68,8,2022-09-05,South,Widget
43563,1409,425.64,6,2022-01-28,  WEST,Widget
43564,3880,296.17,3,2022-09-21,north,Gadget
43565,4151,465.83,7,2022-07-06,north,Gadget
43566,2711,130.64,7,2022-11-22,EAST,Doohickey
43567,3160,487.94,4,2022-03-29,EAST,Widget
43568,3670,192.71,1,2022-07-09,,Gadget
43569,3868,195.31,2,2022-10-17, west ,Widget
43570,4208,123.21,2,2022-01-25, west ,Widget
43571,4716,482.69,8,2022-10-01,,Gadget
43572,4955,24.66,7,2022-05-28,  WEST,Widget
43573,1839,239.31,8,2022-07-18,EAST,Widget
43574,1188,185.91,6,2022-08-16,South,Gadget
43575,1276,83.84,4,2022-07-09,South,Doohickey
43576,2760,358.06,9,2022-02-08,north,Gadget
43577,3150,449.67,7,2022-08-02,north,Widget
43578,3154,125.57,7,2022-07-06,north,Widget
43579,4646,251.34,9,2022-10-02,,Widget
43580,2939,291.22,4,2022-10-26,north,Doohickey
43581,2977,198.29,9,2022-10-14,,Doohickey
43582,3804,461.16,3,2022-02-07,EAST,Gadget
43583,3220,233.45,5,2022-12-11,,Widget
43584,4989,491.48,7,2022-07-17, west ,Widget
43585,4916,151.13,8,2022-08-03,  WEST,Doohickey
43586,1998,41.26,6,2022-07-14,north,Gadget
43587,4402,,1,2022-05-21,north,Widget
43588,1721,412.55,8,2022-10-25,,Doohickey
43589,2214,197.25,2,2022-03-05,  WEST,Widget
43590,2693,96.62,1,2022-05-09,EAST,Widget
43591,3878,370.43,2,2022-03-08,South,Doohickey
43592,3272,139.09,4,2022-08-06,north,Doohickey
43593,2707,386.02,1,2022-05-20,South,Gadget
43594,4394,134.85,9,2022-04-29,north,Doohickey
43595,4579,280.86,2,2022-03-11,South,Widget
43596,4619,444.4,4,2022-11-03,north,Widget
43597,3181,106.29,2,2022-02-06,South,Gadget
43598,2060,411.24,8,2022-08-18,  WEST,Gadget
43599,3140,136.39,3,2022-03-22,EAST,Doohickey
43600,3122,332.03,4,2022-03-31,South,Widget
43601,3803,125.64,2,2022-07-29,South,Gadget
43602,3230,61.71,8,2022-02-22,South,Gadget
43603,1716,333.69,2,2022-05-31,  WEST,Widget
43604,1458,299.47,4,2022-08-05,  WEST,Widget
43605,4770,203.73,1,2022-11-22,,Widget
43606,2701,23.16,1,2022-01-10,,Widget
43607,1626,240.26,7,2022-02-17,north,Widget
43608,3456,78.61,1,2022-08-14,north,Widget
43609,1206,182.94,2,2022-12-04, west ,Widget
43610,4316,295.17,3,2022-12-02,north,Doohickey
43611,2356,469.98,2,2022-05-29,EAST,Doohickey
43612,1672,258.1,3,2022-03-12,  WEST,Doohickey
43613,4596,101.42,6,2022-12-01, west ,Doohickey
43614,4365,473.38,4,2022-01-02,EAST,Doohickey
43615,4060,17.83,8,2022-09-26,  WEST,Gadget
43616,2977,323.2,1,2022-10-25,north,Doohickey
43617,2939,134.88,2,2022-04-08,north,Gadget
43618,3795,379.97,7,2022-07-25,north,Widget
43619,1272,168.96,4,2022-11-19,,Doohickey
43620,3426,217.23,7,2022-01-22,EAST,Widget
43621,3673,386.36,9,2022-01-31,South,Widget
43622,3711,449.42,8,2022-08-27,  WEST,Doohickey
43623,2049,95.36,8,2022-05-26,South,Doohickey
43624,3727,151.66,9,2022-12-22,EAST,Gadget
43625,3591,7.14,4,2022-11-06,EAST,Widget
43626,3780,429.0,8,2022-07-08,South,Gadget
43627,4789,473.83,3,2022-09-21,EAST,Widget
43628,2877,143.33,1,2022-03-24,EAST,Doohickey
43629,4681,195.35,2,2022-06-01,north,Doohickey
43630,1090,217.33,3,2022-07-22, west ,Widget
43631,1475,207.83,9,2022-11-25,north,Doohickey
43632,4960,199.47,8,2022-03-31,EAST,Widget
43633,3046,240.56,3,2022-08-06,South,Widget
43634,1725,81.12,2,2022-03-13,EAST,Gadget
43635,2211,33.55,7,2022-05-15, west ,Widget
43636,4640,363.15,5,2022-09-27,north,Widget
43637,4690,424.05,7,2022-03-14,  WEST,Widget
43638,4266,406.05,2,2022-09-24,EAST,Doohickey
43639,1533,315.18,5,2022-03-27,EAST,Doohickey
43640,3745,484.56,5,2022-06-01,South,Doohickey
43641,3927,5.76,6,2022-10-24,north,Gadget
43642,1084,163.17,6,2022-08-31,  WEST,Doohickey
43643,3639,158.46,4,2022-08-14,South,Gadget
43644,1840,178.09,4,2022-04-08, west ,Doohickey
43645,1076,400.99,8,2022-09-17,South,Widget
43646,3377,178.99,6,2022-03-23,South,Gadget
43647,3430,265.91,9,2022-05-26,,Doohickey
43648,4504,308.9,7,2022-05-05,EAST,Doohickey
43649,3424,423.46,2,2022-04-11,north,Doohickey
43650,3388,309.85,9,2022-09-23,  WEST,Widget
43651,2200,193.75,8,2022-04-05,South,Widget
43652,4497,348.9,2,2022-06-17,north,Gadget
43653,3471,260.19,9,2022-06-08,,Gadget
43654,2990,266.56,9,2022-02-12,,Doohickey
43655,3221,170.9,9,2022-02-10,north,Widget
43656,1405,5.8,8,2022-08-14,north,Doohickey
43657,3129,181.14,2,2022-06-02,north,Widget
43658,1020,154.85,8,2022-03-25,South,Gadget
43659,3738,54.67,8,2022-02-20,EAST,Gadget
43660,4057,103.32,2,2022-02-01,,Widget
43661,1397,490.54,4,2022-03-27,South,Doohickey
43662,3377,143.51,2,2022-08-12,EAST,Gadget
43663,3272,261.49,1,2022-11-14,South,Widget
43664,2800,276.92,1,2022-05-02,EAST,Doohickey
43665,4473,282.21,4,2022-11-20,  WEST,Widget
43666,3828,28.43,3,2022-08-21,,Doohickey
43667,4834,386.87,2,2022-05-16,South,Doohickey
43668,2808,366.52,6,2022-10-28,  WEST,Doohickey
43669,1893,488.71,6,2022-09-08,South,Widget
43670,4926,96.42,9,2022-12-16,South,Gadget
43671,2944,279.13,1,2022-11-05,north,Widget
43672,1437,402.9,4,2022-01-21,north,Widget
43673,2295,66.55,7,2022-09-11,north,Widget
43674,2303,395.84,5,2022-06-28,South,Gadget
43675,1222,138.63,4,2022-07-09,,Gadget
43676,2610,144.02,3,2022-03-19, west ,Doohickey
43677,4734,473.07,3,2022-07-15, west ,Doohickey
43678,2960,160.37,5,2022-11-26,EAST,Widget
43679,4942,294.2,6,2022-06-21,EAST,Gadget
43680,1508,222.85,6,2022-02-09,South,Gadget
43681,4413,43.69,6,2022-05-16,South,Gadget
43682,3664,475.49,5,2022-01-01,EAST,Widget
43683,2065,110.79,1,2022-04-28, west ,Gadget
43684,2199,137.51,8,2022-11-03,EAST,Widget
43685,2268,191.74,5,2022-12-30,EAST,Doohickey
43686,2276,251.78,3,2022-09-11, west ,Widget
43687,2297,76.42,8,2022-11-17,EAST,Gadget
43688,4006,316.82,8,2022-07-12,north,Widget
43689,4405,259.78,5,2022-12-20,EAST,Doohickey
43690,1603,154.99,2,2022-08-07,  WEST,Doohickey
43691,2034,347.86,5,2022-09-26,EAST,Widget
43692,3199,259.47,3,2022-06-16,South,Doohickey
43693,1188,,6,2022-05-25,South,Doohickey
43694,4007,428.43,6,2022-09-03,EAST,Widget
43695,1675,490.15,9,2022-08-27,north,Doohickey
43696,1637,38.33,4,2022-08-23,north,Doohickey
43697,3258,205.56,3,2022-02-08,north,Doohickey
43698,2996,253.25,8,2022-10-10,,Doohickey
43699,4168,120.74,2,2022-01-02,  WEST,Gadget
43700,2844,461.41,9,2022-05-10,north,Gadget
43701,3386,48.62,5,2022-07-17,,Doohickey
43702,1046,217.11,4,2022-05-08,EAST,Doohickey
43703,1819,96.67,2,2022-11-01,north,Doohickey
43704,4807,342.66,1,2022-01-29,  WEST,Widget
43705,4022,353.97,8,2022-04-27,north,Gadget
43706,2080,436.89,2,2022-08-19,north,Doohickey
43707,4146,207.44,4,2022-03-06,,Doohickey
43708,2277,388.68,5,2022-09-12,South,Gadget
43709,4734,277.04,4,2022-01-06,,Doohickey
43710,4642,407.07,7,2022-07-06,EAST,Widget
43711,3884,47.26,8,2022-07-25,South,Gadget
43712,3999,234.41,4,2022-02-06,EAST,Gadget
43713,3645,79.53,2,2022-08-06,,Doohickey
43714,3217,396.23,2,2022-02-04,South,Gadget
43715,2169,80.57,2,2022-10-03, west ,Doohickey
43716,3886,8.99,3,2022-06-08, west ,Widget
43717,2056,465.11,2,2022-03-18,EAST,Doohickey
43718,2538,244.88,4,2022-01-15,South,Widget
43719,1795,492.67,2,2022-05-03,north,Gadget
43720,4328,229.23,8,2022-02-20,South,Gadget
43721,4197,297.44,6,2022-05-18, west ,Widget
43722,4006,373.37,7,2022-02-19,South,Gadget
43723,4184,144.0,1,2022-05-16, west ,Widget
43724,3862,70.76,8,2022-07-24,north,Widget
43725,4876,332.26,9,2022-01-15,South,Doohickey
43726,3389,257.79,3,2022-11-12,South,Doohickey
43727,1047,414.27,3,2022-11-06,EAST,Widget
43728,3411,27.31,3,2022-10-29,South,Gadget
43729,4858,274.66,6,2022-07-07,EAST,Gadget
43730,2421,96.95,9,2022-10-09,EAST,Gadget
43731,2218,310.57,5,2022-07-28,,Gadget
43732,4922,381.42,7,2022-06-28,EAST,Doohickey
43733,2760,135.19,4,2022-11-03,EAST,Widget
43734,1724,243.49,2,2022-04-30,South,Gadget
43735,2344,213.0,6,2022-07-26,north,Widget
43736,2817,378.66,3,2022-02-04,,Gadget
43737,1137,301.93,9,2022-10-20,,Widget
43738,1354,,2,2022-07-01,  WEST,Doohickey
43739,2868,488.49,4,2022-03-24,EAST,Widget
43740,2093,456.61,4,2022-09-15,South,Widget
43741,1810,291.47,3,2022-06-25,north,Doohickey
43742,2605,389.85,3,2022-02-13,north,Doohickey
43743,4554,14.89,2,2022-01-23,EAST,Gadget
43744,2743,104.74,4,2022-05-15,,Gadget
43745,3759,385.09,2,2022-06-04,north,Widget
43746,1058,57.56,3,2022-05-28,,Doohickey
43747,1770,26.15,3,2022-09-13,South,Widget
43748,1388,309.78,9,2022-03-24,EAST,Doohickey
43749,4924,21.95,5,2022-12-30,  WEST,Widget
43750,4422,95.64,8,2022-04-22,north,Gadget
43751,3893,44.59,7,2022-08-20,South,Gadget
43752,3916,269.46,2,2022-03-26,  WEST,Doohickey
43753,1338,340.08,4,2022-07-11,EAST,Widget
43754,4748,95.74,6,2022-10-02,EAST,Doohickey
43755,1756,237.04,8,2022-09-24,north,Doohickey
43756,1595,14.98,3,2022-09-21,north,Doohickey
43757,1435,136.01,7,2022-07-28,north,Gadget
43758,2473,93.9,8,2022-10-21,South,Doohickey
43759,1376,87.15,3,2022-01-20,north,Gadget
43760,2982,116.38,2,2022-12-17,north,Widget
43761,3438,403.65,3,2022-02-20, west ,Gadget
43762,3528,475.13,8,2022-01-04,north,Widget
43763,3868,354.5,4,2022-03-17,  WEST,Doohickey
43764,1113,40.77,2,2022-03-28,South,Widget
43765,4817,315.94,4,2022-11-30,north,Gadget
43766,1773,368.39,3,2022-07-04,  WEST,Doohickey
43767,2926,60.01,3,2022-11-06,north,Gadget
43768,3219,150.69,3,2022-07-09,South,Doohickey
43769,1017,217.05,7,2022-10-23,South,Doohickey
43770,1234,158.81,5,2022-01-26, west ,Gadget
43771,2333,261.57,5,2022-08-12,,Doohickey
43772,4966,69.81,1,2022-01-21,EAST,Gadget
43773,2692,225.15,3,2022-08-07,north,Widget
43774,3770,367.97,5,2022-10-06,,Gadget
43775,1280,233.16,9,2022-11-25,South,Widget
43776,1830,109.17,8,2022-02-08,north,Widget
43777,4267,402.05,2,2022-06-30,EAST,Widget
43778,2138,200.23,1,2022-03-13,EAST,Gadget
43779,4468,215.42,3,2022-11-29,EAST,Widget
43780,2695,182.02,3,2022-03-18,,Doohickey
43781,2690,148.42,5,2022-01-09,South,Gadget
43782,2586,302.96,5,2022-06-10,South,Doohickey
43783,1417,97.96,8,2022-06-23,north,Gadget
43784,3331,385.77,6,2022-12-08,EAST,Widget
43785,1584,243.44,3,2022-04-01, west ,Doohickey
43786,2351,442.38,9,2022-06-16,EAST,Gadget
43787,2364,469.75,3,2022-03-04,,Doohickey
43788,3669,194.57,5,2022-05-30,north,Doohickey
43789,4869,83.62,3,2022-01-08,north,Gadget
43790,3268,255.1,4,2022-04-15,north,Widget
43791,3056,138.87,6,2022-02-09,South,Gadget
43792,2932,216.13,1,2022-03-19,  WEST,Gadget
43793,4153,191.83,3,2022-01-15,  WEST,Gadget
43794,1831,227.98,7,2022-06-05, west ,Gadget
43795,4365,251.79,3,2022-01-10,north,Doohickey
43796,3422,315.58,3,2022-05-08, west ,Doohickey
43797,1533,6.89,3,2022-11-01,EAST,Doohickey
43798,4486,131.93,6,2022-12-08,EAST,Gadget
43799,2122,89.28,1,2022-07-20,South,Gadget
43800,2705,356.67,3,2022-04-14,South,Doohickey
43801,3749,417.0,5,2022-02-09,South,Doohickey
43802,4689,364.25,7,2022-12-17,north,Doohickey
43803,3879,487.46,8,2022-09-18,,Widget
43804,3824,43.24,6,2022-02-28,,Widget
43805,2405,235.05,8,2022-07-08,north,Doohickey
43806,2886,450.19,5,2022-03-12,north,Widget
43807,3987,162.95,1,2022-05-27,north,Doohickey
43808,4575,402.15,9,2022-05-20,EAST,Gadget
43809,1446,283.06,9,2022-09-25,South,Doohickey
43810,3727,489.39,3,2022-11-19,north,Gadget
43811,3391,188.66,3,2022-08-13,  WEST,Doohickey
43812,3472,211.5,9,2022-09-17,north,Widget
43813,1624,86.08,6,2022-10-07,  WEST,Doohickey
43814,2863,84.02,9,2022-08-16,north,Widget
43815,3353,431.2,9,2022-07-22,north,Gadget
43816,3195,206.61,7,2022-06-25,,Gadget
43817,3896,312.13,9,2022-01-24,north,Gadget
43818,1731,377.36,4,2022-09-25,South,Widget
43819,3501,221.93,3,2022-01-29,South,Widget
43820,1937,477.12,2,2022-08-23,north,Doohickey
43821,3080,469.4,3,2022-08-22,north,Gadget
43822,2755,341.66,9,2022-05-18,,Gadget
43823,2524,497.63,3,2022-12-17,north,Gadget
43824,4390,6.31,5,2022-02-15,north,Doohickey
